   750000000000.000       0.232744837865246       2.201962146736577E-003
  4.805570236770953E-003  0.183216344405393       0.355310076067629     
  2.077346195751190E-003  3.693059903557669E-003  0.403051802377600     
   750500000000.000       0.235590999179260       2.401149224212294E-003
  4.559148231708244E-003  0.182525794103475       0.362483972535940     
  2.131631262392235E-003  3.789566688697290E-003  0.387998709429517     
   751000000000.000       0.238499882359873       2.620372592102087E-003
  4.319183493969853E-003  0.181543249263140       0.368972752410060     
  2.189232712808203E-003  3.891969267214578E-003  0.372097463135233     
   751500000000.000       0.241454819571372       2.858160691053580E-003
  4.088307068741116E-003  0.180265848635602       0.374703236013507     
  2.248973643658794E-003  3.998175366504516E-003  0.355534299836062     
   752000000000.000       0.244437733221614       3.112652624610014E-003
  3.869155617387340E-003  0.178695717389607       0.379601333121995     
  2.310347389990775E-003  4.107284248872496E-003  0.338508426669097     
   752500000000.000       0.247429237037250       3.381616938300245E-003
  3.664300341428736E-003  0.176840088196162       0.383593115930685     
  2.373587232888167E-003  4.219710636245623E-003  0.321227169826434     
   753000000000.000       0.250408741355692       3.662484219991499E-003
  3.476173775377422E-003  0.174711216990901       0.386606088655246     
  2.439699944496582E-003  4.337244345771683E-003  0.303900707508455     
   753500000000.000       0.253354556323188       3.952392318598145E-003
  3.306998173504333E-003  0.172326091227453       0.388570635229946     
  2.510458066187809E-003  4.463036562111655E-003  0.286736674938439     
   754000000000.000       0.256243988670171       4.248242119655262E-003
  3.158719193649736E-003  0.169705943813445       0.389421619389152     
  2.588348430963442E-003  4.601508321712793E-003  0.269934945758680     
   754500000000.000       0.259053430762573       4.546761159896932E-003
  3.032948228571663E-003  0.166875600350342       0.389100105573948     
  2.676477386000215E-003  4.758182019555923E-003  0.253682882066050     
   755000000000.000       0.261758444386162       4.844571984713168E-003
  2.930916097452323E-003  0.163862699100085       0.387555164490682     
  2.778436141623490E-003  4.939442029552853E-003  0.238151305369673     
   755500000000.000       0.264333845749843       5.138262085783792E-003
  2.853439972209146E-003  0.160696830979584       0.384745723331814     
  2.898132371346369E-003  5.152235326837972E-003  0.223491377884604     
   756000000000.000       0.266753801947270       5.424452487225401E-003
  2.800904484377633E-003  0.157408650131771       0.380642417005963     
  3.039596370057208E-003  5.403726880101699E-003  0.209832505845001     
   756500000000.000       0.268991952038817       5.699862519992845E-003
  2.773257051709152E-003  0.154029004201929       0.375229392541593     
  3.206771587352340E-003  5.700927266404150E-003  0.197281293514861     
   757000000000.000       0.271021567514701       5.961368947915231E-003
  2.770016676943223E-003  0.150588127943266       0.368506013646896     
  3.403300133586929E-003  6.050311348598951E-003  0.185921497810281     
   757500000000.000       0.272815766806313       6.206058283064306E-003
  2.790294871872408E-003  0.147114935227268       0.360488406140823     
  3.632313941397164E-003  6.457447006928289E-003  0.175814866914798     
   758000000000.000       0.274347796522939       6.431271756198061E-003
  2.832826977591467E-003  0.143636434220846       0.351210778065632     
  3.896241753947535E-003  6.926652007017831E-003  0.167002697450925     
   758500000000.000       0.275591388190427       6.634642912771890E-003
  2.896011979461749E-003  0.140177279699500       0.340726441777551     
  4.196641132331884E-003  7.460695346367789E-003  0.159507916239733     
   759000000000.000       0.276521193635744       6.814128139220652E-003
  2.977958915902994E-003  0.136759466300726       0.329108460726863     
  4.534063355584018E-003  8.060557076593804E-003  0.153337484261357     
   759500000000.000       0.277113295163781       6.968030574113630E-003
  3.076538098590044E-003  0.133402157793631       0.316449842843759     
  4.907957529128555E-003  8.725257829561869E-003  0.148484929761270     
   760000000000.000       0.277345778849148       7.095017841942306E-003
  3.189435537642517E-003  0.130121640619429       0.302863207346928     
  5.316618487158185E-003  9.451766199392303E-003  0.144932840747235     
   760500000000.000       0.277199351297344       7.194133906036807E-003
  3.314209144965274E-003  0.126931385197299       0.288479863987733     
  5.757181206012093E-003  1.023498881068814E-002  0.142655179958044     
   761000000000.000       0.276657972898979       7.264805129314256E-003
  3.448345433020939E-003  0.123842195697350       0.273448264165748     
  6.225662457801102E-003  1.106784436942415E-002  0.141619323317517     
   761500000000.000       0.275709474726715       7.306840420302984E-003
  3.589315515605348E-003  0.120862427899500       0.257931811941615     
  6.717048349732362E-003  1.194141928841305E-002  0.141787761919121     
   762000000000.000       0.274346122579087       7.320425185466663E-003
  3.734629252519516E-003  0.117998255047701       0.242106058467794     
  7.225424263004105E-003  1.284519868978504E-002  0.143119444415515     
   762500000000.000       0.272565090885207       7.306108752289308E-003
  3.881886379452688E-003  0.115253962923176       0.226155343246167     
  7.744141611710781E-003  1.376736286526354E-002  0.145570768805339     
