   1441441441441.53       1.501501638572193E-002
   1451451451451.54       1.647035449818354E-002
   1461461461461.55       1.803577468984069E-002
   1471471471471.56       1.970653621798097E-002
   1481481481481.57       2.147373707150643E-002
   1491491491491.58       2.332398558990805E-002
   1501501501501.59       2.523805238083358E-002
   1511511511511.60       2.719190402611706E-002
   1521521521521.61       2.915763229142054E-002
   1531531531531.62       3.110359045771679E-002
   1541541541541.63       3.299678485066054E-002
   1551551551551.64       3.480361687030652E-002
   1561561561561.65       3.649509335249593E-002
   1571571571571.66       3.804563115306735E-002
   1581581581581.67       3.943615272597246E-002
   1591591591591.68       4.065478961787119E-002
   1601601601601.69       4.169815721137442E-002
   1611611611611.70       4.256961484388570E-002
   1621621621621.71       4.327897479358135E-002
   1631631631631.72       4.384140332356589E-002
   1641641641641.73       4.427474539418276E-002
   1651651651651.74       4.459920399773430E-002
   1661661661661.75       4.483606361463251E-002
   1671671671671.76       4.500618471525798E-002
   1681681681681.77       4.512895052918509E-002
   1691691691691.77       4.522276218212729E-002
   1701701701701.78       4.530368833600609E-002
   1711711711711.79       4.538665827936463E-002
   1721721721721.80       4.548428144520572E-002
   1731731731731.81       4.560739604524221E-002
   1741741741741.82       4.576536182405073E-002
   1751751751751.83       4.596676269306634E-002
   1761761761761.84       4.621855985390651E-002
   1771771771771.85       4.652666536186474E-002
   1781781781781.86       4.689649634777554E-002
   1791791791791.87       4.733242323110854E-002
   1801801801801.88       4.783880456956038E-002
   1811811811811.89       4.841933310113945E-002
   1821821821821.90       4.907722657378535E-002
   1831831831831.91       4.981563983685359E-002
   1841841841841.92       5.063727498797370E-002
   1851851851851.93       5.154477226686772E-002
   1861861861861.94       5.253991020416125E-002
   1871871871871.95       5.362449406123023E-002
   1881881881881.96       5.480010307977339E-002
   1891891891891.97       5.606669136517015E-002
   1901901901901.98       5.742468561895232E-002
   1911911911911.99       5.887308076673784E-002
   1921921921922.00       6.040928764417498E-002
   1931931931932.01       6.203038340457082E-002
   1941941941942.02       6.372987621448391E-002
   1951951951952.03       6.550149465019955E-002
   1961961961962.04       6.733502760544083E-002
   1971971971972.05       6.921807683905884E-002
   1981981981982.06       7.113512342252236E-002
   1991991991992.07       7.306764570850184E-002
   2002002002002.08       7.499292179136030E-002
   2012012012012.09       7.688464559836468E-002
   2022022022022.10       7.871391929266940E-002
   2032032032032.11       8.044805225566576E-002
   2042042042042.12       8.205082987811355E-002
   2052052052052.13       8.348622991987821E-002
   2062062062062.14       8.471574944499506E-002
   2072072072072.15       8.570339381966283E-002
   2082082082082.16       8.641567997296579E-002
   2092092092092.17       8.682314062790733E-002
   2102102102102.18       8.690375613929928E-002
   2112112112112.19       8.664403856665832E-002
   2122122122122.20       8.604011548350571E-002
   2132132132132.21       8.509894472457633E-002
   2142142142142.22       8.383837509645607E-002
   2152152152152.23       8.228683815709066E-002
   2162162162162.24       8.048229959683163E-002
   2172172172172.25       7.846909898391979E-002
   2182182182182.26       7.629709561961763E-002
   2192192192192.27       7.401709806449390E-002
   2202202202202.28       7.168062410172145E-002
   2212212212212.29       6.933557905033008E-002
   2222222222222.30       6.702430465080400E-002
   2232232232232.31       6.478311998184091E-002
   2242242242242.32       6.264186179090417E-002
   2252252252252.33       6.062249826092675E-002
   2262262262262.34       5.874159256808559E-002
   2272272272272.35       5.700951683080846E-002
   2282282282282.36       5.543274027531647E-002
   2292292292292.37       5.401440979901749E-002
   2302302302302.38       5.275605645560102E-002
   2312312312312.39       5.165830960527958E-002
   2322322322322.40       5.072145057369130E-002
   2332332332332.41       4.994587453325403E-002
   2342342342342.42       4.933384920172245E-002
   2352352352352.43       4.888791937314439E-002
   2362362362362.44       4.861254378338511E-002
   2372372372372.45       4.851365182801807E-002
   2382382382382.46       4.859879378304099E-002
   2392392392392.47       4.887713356231374E-002
   2402402402402.48       4.935932038384507E-002
   2412412412412.49       5.005757315826261E-002
   2422422422422.50       5.098565575243039E-002
   2432432432432.51       5.215783965671879E-002
   2442442442442.52       5.358942838121403E-002
   2452452452452.53       5.529600581935364E-002
   2462462462462.54       5.729254941605987E-002
   2472472472472.55       5.959253175139791E-002
   2482482482482.56       6.220796713239245E-002
   2492492492492.57       6.514684760484854E-002
   2502502502502.58       6.841325649931747E-002
   2512512512512.59       7.200498179540547E-002
   2522522522522.60       7.591300056339757E-002
   2532532532532.61       8.012103478753277E-002
   2542542542542.62       8.460366359595747E-002
   2552552552552.63       8.932801447093557E-002
   2562562562562.64       9.425245902981487E-002
   2572572572572.65       9.933001223733560E-002
   2582582582582.66       0.104509148821864     
   2592592592592.67       0.109736734348031     
   2602602602602.68       0.114961298782867     
   2612612612612.69       0.120135127580463     
   2622622622622.70       0.125218253290939     
   2632632632632.71       0.130178711200031     
   2642642642642.72       0.134994745312542     
   2652652652652.73       0.139655563154010     
   2662662662662.74       0.144159877946100     
   2672672672672.75       0.148515524889443     
   2682682682682.76       0.152738714031547     
   2692692692692.77       0.156850867657934     
   2702702702702.78       0.160877881357479     
   2712712712712.79       0.164848061556895     
   2722722722722.80       0.168790455053246     
   2732732732732.81       0.172734360330581     
   2742742742742.82       0.176707018986033     
   2752752752752.83       0.180732917384197     
   2762762762762.84       0.184833343608787     
   2772772772772.85       0.189026085890027     
   2782782782782.86       0.193322709651507     
   2792792792792.87       0.197730542784414     
   2802802802802.88       0.202250272237331     
   2812812812812.88       0.206875463219957     
   2822822822822.90       0.211593057551042     
   2832832832832.90       0.216380252146789     
   2842842842842.91       0.221206470321575     
   2852852852852.92       0.226032440564739     
   2862862862862.93       0.230807225282513     
   2872872872872.94       0.235472345033458     
   2882882882882.95       0.239959606721617     
   2892892892892.96       0.244192991078355     
   2902902902902.97       0.248091491751428     
   2912912912912.98       0.251571200782430     
   2922922922922.99       0.254548215467104     
   2932932932933.00       0.256945603746498     
   2942942942943.01       0.258694824808523     
   2952952952953.02       0.259744534255114     
   2962962962963.03       0.260061769016798     
   2972972972973.04       0.259638695474850     
   2982982982983.05       0.258492528265793     
   2992992992993.06       0.256669644251430     
   3003003003003.07       0.254241713851301     
   3013013013013.08       0.251303684000518     
   3023023023023.09       0.247970343559179     
   3033033033033.10       0.244369850728219     
   3043043043043.11       0.240638953774592     
   3053053053053.12       0.236915238532237     
   3063063063063.13       0.233332822470736     
   3073073073073.14       0.230019028803659     
   3083083083083.15       0.227088405285168     
   3093093093093.16       0.224638880007875     
   3103103103103.17       0.222753815639878     
   3113113113113.18       0.221495603972811     
   3123123123123.19       0.220907555125896     
   3133133133133.20       0.221010070616603     
   3143143143143.21       0.221802107825110     
   3153153153153.22       0.223258020890305     
   3163163163163.23       0.225328247192069     
   3173173173173.24       0.227937757658882     
   3183183183183.25       0.230988041501248     
   3193193193193.26       0.234357996341629     
   3203203203203.27       0.237906914653870     
   3213213213213.28       0.241481334993995     
   3223223223223.29       0.244920485513573     
   3233233233233.30       0.248066070975706     
   3243243243243.31       0.250771429146535     
   3253253253253.32       0.252909854372214     
   3263263263263.33       0.254381988152117     
   3273273273273.34       0.255122514456564     
   3283283283283.35       0.255101944820806     
   3293293293293.36       0.254324648019907     
   3303303303303.37       0.252827196313313     
   3313313313313.38       0.250671506150268     
   3323323323323.39       0.247938695093942     
   3333333333333.40       0.244721633057835     
   3343343343343.41       0.241118588526639     
   3353353353353.42       0.237227358648093     
   3363363363363.43       0.233141032732042     
   3373373373373.44       0.228945326009760     
   3383383383383.45       0.224716517718147     
   3393393393393.46       0.220520477961843     
   3403403403403.47       0.216412682214799     
   3413413413413.48       0.212439338718310     
   3423423423423.49       0.208637800649000     
   3433433433433.50       0.205037357718221     
   3443443443443.51       0.201660967879833     
   3453453453453.52       0.198525954733725     
   3463463463463.53       0.195645023441587     
   3473473473473.54       0.193027322977282     
   3483483483483.55       0.190679428905759     
   3493493493493.56       0.188605717596144     
   3503503503503.57       0.186809027369685     
   3513513513513.58       0.185291363265809     
   3523523523523.59       0.184054182145176     
   3533533533533.60       0.183098766937229     
   3543543543543.61       0.182426505478949     
   3553553553553.62       0.182039163076673     
   3563563563563.63       0.181938981643113     
   3573573573573.64       0.182129243204514     
   3583583583583.65       0.182613659837568     
   3593593593593.66       0.183397334561214     
   3603603603603.67       0.184486426560842     
   3613613613613.68       0.185888128460335     
   3623623623623.69       0.187611157020161     
   3633633633633.70       0.189665270415744     
   3643643643643.71       0.192062511098644     
   3653653653653.72       0.194815346757290     
   3663663663663.73       0.197938840232288     
   3673673673673.74       0.201448595858586     
   3683683683683.75       0.205362580870845     
   3693693693693.76       0.209700216491940     
   3703703703703.77       0.214481978715491     
   3713713713713.78       0.219729910257618     
   3723723723723.79       0.225466461134854     
   3733733733733.80       0.231716200180395     
   3743743743743.81       0.238502293336798     
   3753753753753.82       0.245848145916503     
   3763763763763.83       0.253775644665991     
   3773773773773.84       0.262303698581430     
   3783783783783.85       0.271446797948253     
   3793793793793.86       0.281213594251948     
   3803803803803.87       0.291603875505036     
   3813813813813.88       0.302605831098735     
   3823823823823.89       0.314192346677351     
   3833833833833.90       0.326317708734559     
   3843843843843.91       0.338914411337811     
   3853853853853.92       0.351887871607492     
   3863863863863.93       0.365115597918650     
   3873873873873.94       0.378442879365436     
   3883883883883.95       0.391687707373771     
   3893893893893.96       0.404640652925248     
   3903903903903.97       0.417076414392566     
   3913913913913.98       0.428765481176777     
   3923923923923.98       0.439491277264662     
   3933933933934.00       0.449069117229595     
   3943943943944.00       0.457367618626447     
   3953953953954.01       0.464324192866370     
   3963963963964.02       0.469953299217844     
   3973973973974.03       0.474344901550067     
   3983983983984.04       0.477650132383843     
   3993993993994.05       0.480053532138446     
   4004004004004.06       0.481739309368870     
   4014014014014.07       0.482849368291584     
   4024024024024.08       0.483448332039966     
   4034034034034.09       0.483495632900287     
   4044044044044.10       0.482833265114415     
   4054054054054.11       0.481197907591455     
   4064064064064.12       0.478250440820980     
   4074074074074.13       0.473631389006952     
   4084084084084.14       0.467019834269006     
   4094094094094.15       0.458197038910897     
   4104104104104.16       0.447090095831434     
   4114114114114.17       0.433792467047033     
   4124124124124.18       0.418549538046351     
   4134134134134.19       0.401728217078709     
   4144144144144.20       0.383763868781992     
   4154154154154.21       0.365109711010597     
   4164164164164.22       0.346196353200301     
   4174174174174.23       0.327399336179868     
   4184184184184.24       0.309023859580685     
   4194194194194.25       0.291302964175775     
   4204204204204.26       0.274400315469013     
   4214214214214.27       0.258417723849013     
   4224224224224.28       0.243410548837036     
   4234234234234.29       0.229394088465781     
   4244244244244.30       0.216357081091395     
   4254254254254.31       0.204268247166745     
   4264264264264.32       0.193083689044592     
   4274274274274.33       0.182751885363842     
   4284284284284.34       0.173217612808396     
   4294294294294.35       0.164424205739614     
   4304304304304.36       0.156316203213736     
   4314314314314.37       0.148840066336014     
   4324324324324.38       0.141945109484963     
   4334334334334.39       0.135583839414891     
   4344344344344.40       0.129712308039432     
   4354354354354.41       0.124290074448334     
   4364364364364.42       0.119279738485298     
   4374374374374.43       0.114647345819144     
   4384384384384.44       0.110361958927471     
   4394394394394.45       0.106395416054929     
   4404404404404.46       0.102722147973601     
   4414414414414.47       9.931900072516767E-002
   4424424424424.48       9.616498716764975E-002
   4434434434434.49       9.324099118498239E-002
   4444444444444.50       9.052981996973267E-002
   4454454454454.51       8.801573838911600E-002
   4464464464464.52       8.568474330122308E-002
   4474474474474.53       8.352384994834140E-002
   4484484484484.54       8.152148191813358E-002
   4494494494494.55       7.966701445000036E-002
   4504504504504.56       7.795099998974873E-002
   4514514514514.57       7.636468621245526E-002
   4524524524524.58       7.490023239458798E-002
   4534534534534.59       7.355049650874283E-002
   4544544544544.60       7.230905770930554E-002
   4554554554554.61       7.117008896099113E-002
   4564564564564.62       7.012827948184783E-002
   4574574574574.63       6.917892863217087E-002
   4584584584584.64       6.831775729163468E-002
   4594594594594.65       6.754084900954263E-002
   4604604604604.66       6.684483937397048E-002
   4614614614614.67       6.622669999580759E-002
   4624624624624.68       6.568351717736218E-002
   4634634634634.69       6.521056413627842E-002
   4644644644644.70       6.481067488029245E-002
   4654654654654.71       6.447952089780708E-002
   4664664664664.72       6.421569454440081E-002
   4674674674674.73       6.401799215313730E-002
   4684684684684.74       6.388514144006685E-002
   4694694694694.75       6.381658879610330E-002
   4704704704704.76       6.381165709426537E-002
   4714714714714.77       6.387017286711683E-002
   4724724724724.78       6.399204104123600E-002
   4734734734734.79       6.417732353645818E-002
   4744744744744.80       6.442627079022954E-002
   4754754754754.81       6.473969286115583E-002
   4764764764764.82       6.511822539083616E-002
   4774774774774.83       6.556302872282714E-002
   4784784784784.84       6.607524124054372E-002
   4794794794794.85       6.665635896614716E-002
   4804804804804.86       6.730814445334091E-002
   4814814814814.87       6.803269501893028E-002
   4824824824824.88       6.883203851809028E-002
   4834834834834.89       6.970887319339859E-002
   4844844844844.90       7.066587291102754E-002
   4854854854854.91       7.170627292183913E-002
   4864864864864.92       7.283322793401502E-002
   4874874874874.93       7.405088150968048E-002
   4884884884884.94       7.536313791238083E-002
   4894894894894.95       7.677447123504592E-002
   4904904904904.96       7.828961025455605E-002
   4914914914914.97       7.991421474700873E-002
   4924924924924.98       8.165381925487565E-002
   4934934934934.99       8.351467436086515E-002
   4944944944945.00       8.550360951734141E-002
   4954954954955.00       8.762776734090411E-002
   4964964964965.02       8.989526916568648E-002
   4974974974975.03       9.231416803693079E-002
   4984984984985.04       9.489371197401224E-002
   4994994994995.04       9.764395063155251E-002
   5005005005005.05       0.100575111240511     
   5015015015015.06       0.103698474233696     
   5025025025025.08       0.107026182758084     
   5035035035035.08       0.110570651875250     
   5045045045045.09       0.114356906172449     
   5055055055055.10       0.118377453556913     
   5065065065065.11       0.122658118455305     
   5075075075075.12       0.127214738352708     
   5085085085085.13       0.132064190869198     
   5095095095095.14       0.137223572145787     
   5105105105105.15       0.142710142030390     
   5115115115115.16       0.148542308557589     
   5125125125125.17       0.154738134959297     
   5135135135135.18       0.161315184271737     
   5145145145145.19       0.168290036715541     
   5155155155155.20       0.175679876120033     
   5165165165165.21       0.183498183693148     
   5175175175175.22       0.191757133947241     
   5185185185185.23       0.200464470140830     
   5195195195195.24       0.209624987641937     
   5205205205205.25       0.219237554965058     
   5215215215215.26       0.229293439464614     
   5225225225225.27       0.239778066559946     
   5235235235235.28       0.250665179882508     
   5245245245245.29       0.261919730381074     
   5255255255255.30       0.273494644839255     
   5265265265265.31       0.285331631688436     
   5275275275275.32       0.297359467151849     
   5285285285285.33       0.309494912870024     
   5295295295295.34       0.321645323380311     
   5305305305305.35       0.333710959838037     
   5315315315315.36       0.345585704995639     
   5325325325325.37       0.357166554368983     
   5335335335335.38       0.368353531598690     
   5345345345345.39       0.379060190386512     
   5355355355355.40       0.389215960484328     
   5365365365365.41       0.398772258487643     
   5375375375375.42       0.407705293435743     
   5385385385385.43       0.416020296377987     
   5395395395395.44       0.423747648840193     
   5405405405405.45       0.430943260013016     
   5415415415415.46       0.437682685546336     
   5425425425425.47       0.444054275590037     
   5435435435435.48       0.450149218141777     
   5445445445445.49       0.456057343867542     
   5455455455455.50       0.461854647947114     
   5465465465465.51       0.467596449483053     
   5475475475475.52       0.473311733239593     
   5485485485485.53       0.478999570875957     
   5495495495495.54       0.484625019194849     
   5505505505505.55       0.490121978302451     
   5515515515515.56       0.495396307278234     
   5525525525525.57       0.500332389856181     
   5535535535535.58       0.504801754573884     
   5545545545545.59       0.508671747131079     
   5555555555555.60       0.511818468618879     
   5565565565565.61       0.514133825200505     
   5575575575575.62       0.515535411002030     
   5585585585585.63       0.515972065526625     
   5595595595595.64       0.515426091258276     
   5605605605605.65       0.513914233825569     
   5615615615615.66       0.511484597338246     
   5625625625625.67       0.508211491482849     
   5635635635635.68       0.504190518532440     
   5645645645645.69       0.499531501281923     
   5655655655655.70       0.494351602718904     
   5665665665665.71       0.488771195804422     
   5675675675675.72       0.482907142368711     
   5685685685685.73       0.476870527850122     
   5695695695695.74       0.470763901195532     
   5705705705705.75       0.464679689302653     
   5715715715715.76       0.458698880523009     
   5725725725725.77       0.452891988080778     
   5735735735735.78       0.447318811450049     
   5745745745745.79       0.442029946872695     
   5755755755755.80       0.437066723098583     
   5765765765765.81       0.432462422425802     
   5775775775775.82       0.428245008989288     
   5785785785785.83       0.424435372484838     
   5795795795795.84       0.421050703605232     
   5805805805805.85       0.418104536048222     
   5815815815815.86       0.415606826407802     
   5825825825825.87       0.413565507196935     
   5835835835835.88       0.411986744446156     
   5845845845845.89       0.410875580161445     
   5855855855855.90       0.410235926127076     
   5865865865865.91       0.410071488544453     
   5875875875875.92       0.410385581680862     
   5885885885885.93       0.411181291343034     
   5895895895895.94       0.412462263400451     
   5905905905905.95       0.414232070024610     
   5915915915915.96       0.416494329486672     
   5925925925925.97       0.419253567052974     
   5935935935935.98       0.422514172782543     
   5945945945945.99       0.426280901769523     
   5955955955956.00       0.430558645696217     
   5965965965966.01       0.435352400435375     
   5975975975976.02       0.440666758991338     
   5985985985986.03       0.446505854106272     
   5995995995996.04       0.452873398222090     
   6006006006006.05       0.459772499642138     
   6016016016016.06       0.467203679645062     
   6026026026026.07       0.475166915102856     
   6036036036036.08       0.483658339925930     
   6046046046046.09       0.492672577324766     
   6056056056056.10       0.502199907647123     
   6066066066066.11       0.512226969883807     
   6076076076076.12       0.522734151401092     
   6086086086086.12       0.533697811768256     
   6096096096096.13       0.545086548039662     
   6106106106106.15       0.556860775940794     
   6116116116116.16       0.568984508486076     
   6126126126126.17       0.581384713614676     
   6136136136136.17       0.594006634066835     
   6146146146146.18       0.606776504488174     
   6156156156156.19       0.619612654830865     
   6166166166166.20       0.632424343689904     
   6176176176176.21       0.645113099296407     
   6186186186186.22       0.657573345263123     
   6196196196196.23       0.669694465851748     
   6206206206206.24       0.681363158171757     
   6216216216216.25       0.692463764431874     
   6226226226226.26       0.702883169597733     
   6236236236236.27       0.712511365159968     
   6246246246246.28       0.721243643019766     
   6256256256256.29       0.728984195050737     
   6266266266266.30       0.735646450955557     
   6276276276276.31       0.741155355213439     
   6286286286286.32       0.745446232406733     
   6296296296296.33       0.748468123296443     
   6306306306306.34       0.750182374193279     
   6316316316316.35       0.750561540937836     
   6326326326326.36       0.749592850816361     
   6336336336336.37       0.747273641073223     
   6346346346346.38       0.743615737574418     
   6356356356356.39       0.738642770704726     
   6366366366366.40       0.732392350258412     
   6376376376376.41       0.724914948858229     
   6386386386386.42       0.716274349790054     
   6396396396396.43       0.706548388493727     
   6406406406406.44       0.695825372924186     
   6416416416416.45       0.684205853233377     
   6426426426426.46       0.671798039795711     
   6436436436436.47       0.658717553942207     
   6446446446446.48       0.645083014013767     
   6456456456456.49       0.631014699950701     
   6466466466466.50       0.616631567680166     
   6476476476476.51       0.602048373226979     
   6486486486486.52       0.587373893824063     
   6496496496496.53       0.572709792217302     
   6506506506506.54       0.558147181666210     
   6516516516516.55       0.543769049074699     
   6526526526526.56       0.529647660815947     
   6536536536536.57       0.515844513993284     
   6546546546546.58       0.502411781633039     
   6556556556556.59       0.489391989211901     
   6566566566566.60       0.476818735755888     
   6576576576576.61       0.464718853164696     
   6586586586586.62       0.453110854594537     
   6596596596596.63       0.442007141650295     
   6606606606606.64       0.431415969597436     
   6616616616616.65       0.421339923533258     
   6626626626626.66       0.411778769882626     
   6636636636636.67       0.402728156558735     
   6646646646646.68       0.394182608458278     
   6656656656656.69       0.386133767215596     
   6666666666666.70       0.378572246321568     
   6676676676676.71       0.371488002972252     
   6686686686686.72       0.364869702499273     
   6696696696696.73       0.358706084810878     
   6706706706706.74       0.352985755790072     
   6716716716716.75       0.347697346957829     
   6726726726726.76       0.342829976193821     
   6736736736736.77       0.338373093480917     
   6746746746746.78       0.334316603693317     
   6756756756756.79       0.330651261590234     
   6766766766766.80       0.327368253305447     
   6776776776776.81       0.324459808027060     
   6786786786786.82       0.321918929831217     
   6796796796796.83       0.319739297968029     
   6806806806806.84       0.317915639158972     
   6816816816816.85       0.316443687642099     
   6826826826826.86       0.315319875740284     
   6836836836836.87       0.314541728283283     
   6846846846846.88       0.314107747376146     
   6856856856856.89       0.314017402159632     
   6866866866866.90       0.314271099074180     
   6876876876876.91       0.314870279330431     
   6886886886886.92       0.315817448380688     
   6896896896896.93       0.317116114288157     
   6906906906906.94       0.318770882869405     
   6916916916916.95       0.320787338177368     
   6926926926926.96       0.323172239875153     
   6936936936936.97       0.325933303323957     
   6946946946946.98       0.329079534914657     
   6956956956956.99       0.332620893492450     
   6966966966967.00       0.336568442317581     
   6976976976977.01       0.340934569530501     
   6986986986987.02       0.345732559213647     
   6996996996997.03       0.350976850783786     
   7007007007007.04       0.356682651188731     
   7017017017017.05       0.362866804752757     
   7027027027027.06       0.369546423416839     
   7037037037037.07       0.376739952174244     
   7047047047047.08       0.384465681299142     
   7057057057057.09       0.392743797478005     
   7067067067067.10       0.401592972208157     
   7077077077077.11       0.411033389437866     
   7087087087087.12       0.421083967356698     
   7097097097097.13       0.431762608860615     
   7107107107107.14       0.443086682130758     
   7117117117117.15       0.455070274719745     
   7127127127127.16       0.467725776570372     
   7137137137137.17       0.481060483207741     
   7147147147147.18       0.495077807041002     
   7157157157157.19       0.509774220113000     
   7167167167167.20       0.525139473189547     
   7177177177177.21       0.541152736966470     
   7187187187187.22       0.557784466807747     
   7197197197197.23       0.574991045249921     
   7207207207207.24       0.592713581940108     
   7217217217217.25       0.610879922207697     
   7227227227227.25       0.629398728262240     
   7237237237237.26       0.648158901336856     
   7247247247247.27       0.667031374506970     
   7257257257257.29       0.685865676177371     
   7267267267267.29       0.704493261493291     
   7277277277277.30       0.722727235641573     
   7287287287287.31       0.740364279269276     
   7297297297297.32       0.757190390090345     
   7307307307307.33       0.772982819328793     
   7317317317317.34       0.787518115509809     
   7327327327327.35       0.800575808492868     
   7337337337337.36       0.811946687114481     
   7347347347347.37       0.821438040884011     
   7357357357357.38       0.828881279764595     
   7367367367367.39       0.834136652720967     
   7377377377377.40       0.837099257502498     
   7387387387387.41       0.837702140810362     
   7397397397397.42       0.835919675087972     
   7407407407407.43       0.831768343438141     
   7417417417417.44       0.825306526934448     
   7427427427427.45       0.816632798834020     
   7437437437437.46       0.805883732232395     
   7447447447447.47       0.793227048141930     
   7457457457457.48       0.778858722547126     
   7467467467467.49       0.762993471156447     
