 -7.4950003E-05  0.5394809      5.1146257E-03   1.481640      5.1146257E-03
 -7.3451003E-05  0.5069742      5.1146257E-03   1.493075      5.1146257E-03
 -7.1952003E-05  0.5338238      5.1146257E-03   1.483687      5.1146257E-03
 -7.0453003E-05  0.6108345      5.1146257E-03   1.453677      5.1146257E-03
 -6.8954003E-05  0.7182875      5.1146257E-03   1.403695      5.1146257E-03
 -6.7455003E-05  0.8393143      5.1146257E-03   1.334859      5.1146257E-03
 -6.5956003E-05  0.9627089      5.1146257E-03   1.248794      5.1146257E-03
 -6.4457003E-05   1.081224      5.1146257E-03   1.147715      5.1146257E-03
 -6.2958003E-05   1.189932      5.1146257E-03   1.034581      5.1146257E-03
 -6.1459003E-05   1.285291      5.1146257E-03  0.9134123      5.1146257E-03
 -5.9959999E-05   1.364669      5.1146257E-03  0.7899204      5.1146257E-03
 -5.8460999E-05   1.426101      5.1146257E-03  0.6727045      5.1146257E-03
 -5.6961999E-05   1.468172      5.1146257E-03  0.5751225      5.1146257E-03
 -5.5462999E-05   1.489955      5.1146257E-03  0.5160704      5.1146257E-03
 -5.3963999E-05   1.490982      5.1146257E-03  0.5130971      5.1146257E-03
 -5.2464999E-05   1.471230      5.1146257E-03  0.5672548      5.1146257E-03
 -5.0965999E-05   1.431124      5.1146257E-03  0.6619520      5.1146257E-03
 -4.9466998E-05   1.371544      5.1146257E-03  0.7779216      5.1146257E-03
 -4.7967998E-05   1.293857      5.1146257E-03  0.9012383      5.1146257E-03
 -4.6468998E-05   1.199967      5.1146257E-03   1.022925      5.1146257E-03
 -4.4969998E-05   1.092434      5.1146257E-03   1.137051      5.1146257E-03
 -4.3470998E-05  0.9746941      5.1146257E-03   1.239462      5.1146257E-03
 -4.1972002E-05  0.8515062      5.1146257E-03   1.327115      5.1146257E-03
 -4.0473002E-05  0.7298290      5.1146257E-03   1.397729      5.1146257E-03
 -3.8974002E-05  0.6203877      5.1146257E-03   1.449626      5.1146257E-03
 -3.7475002E-05  0.5394809      5.1146257E-03   1.481640      5.1146257E-03
 -3.5976002E-05  0.5069742      5.1146257E-03   1.493075      5.1146257E-03
 -3.4477001E-05  0.5338238      5.1146257E-03   1.483687      5.1146257E-03
 -3.2978001E-05  0.6108345      5.1146257E-03   1.453677      5.1146257E-03
 -3.1479001E-05  0.7182875      5.1146257E-03   1.403695      5.1146257E-03
 -2.9979999E-05  0.8393143      5.1146257E-03   1.334859      5.1146257E-03
 -2.8480999E-05  0.9627089      5.1146257E-03   1.248794      5.1146257E-03
 -2.6981999E-05   1.081224      5.1146257E-03   1.147715      5.1146257E-03
 -2.5482999E-05   1.189932      5.1146257E-03   1.034581      5.1146257E-03
 -2.3983999E-05   1.285291      5.1146257E-03  0.9134123      5.1146257E-03
 -2.2484999E-05   1.364669      5.1146257E-03  0.7899204      5.1146257E-03
 -2.0986001E-05   1.426101      5.1146257E-03  0.6727045      5.1146257E-03
 -1.9487001E-05   1.468172      5.1146257E-03  0.5751225      5.1146257E-03
 -1.7988001E-05   1.489955      5.1146257E-03  0.5160704      5.1146257E-03
 -1.6489001E-05   1.490982      5.1146257E-03  0.5130971      5.1146257E-03
 -1.4990000E-05   1.471230      5.1146257E-03  0.5672548      5.1146257E-03
 -1.3491000E-05   1.431124      5.1146257E-03  0.6619520      5.1146257E-03
 -1.1992000E-05   1.371544      5.1146257E-03  0.7779216      5.1146257E-03
 -1.0493000E-05   1.293857      5.1146257E-03  0.9012383      5.1146257E-03
 -8.9940004E-06   1.199967      5.1146257E-03   1.022925      5.1146257E-03
 -7.4949999E-06   1.092434      5.1146257E-03   1.137051      5.1146257E-03
 -5.9959998E-06  0.9746941      5.1146257E-03   1.239462      5.1146257E-03
 -4.4970002E-06  0.8515062      5.1146257E-03   1.327115      5.1146257E-03
 -2.9979999E-06  0.7298290      5.1146257E-03   1.397729      5.1146257E-03
 -1.4989999E-06  0.6203877      5.1146257E-03   1.449626      5.1146257E-03
 -4.7857362E-20  0.5394809      5.1146257E-03   1.481640      5.1146257E-03
  1.4989999E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.9979999E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.4970002E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.9959998E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  7.4949999E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  8.9940004E-06  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.0493000E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.1992000E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.3491000E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.4990000E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.6489001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.7988001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  1.9487001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.0986001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.2484999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.3983999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.5482999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.6981999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.8480999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  2.9979999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.1479001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.2978001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.4477001E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.5976002E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.7475002E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  3.8974002E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.0473002E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.1972002E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.3470998E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.4969998E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.6468998E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.7967998E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  4.9466998E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.0965999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.2464999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.3963999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.5462999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.6961999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.8460999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  5.9959999E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.1459003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.2958003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.4457003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.5956003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.7455003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  6.8954003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  7.0453003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  7.1952003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  7.3451003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
  7.4950003E-05  0.5394809      5.1146257E-03   1.396412      1.3238880E-02
